address,block_timestamp,block_number,transaction_index,transaction_hash,amount0,token0_decimals,amount1,token1_decimals,sqrtPriceX96,token0_symbol,pool_price,timestamp_minus_five_min,markout_price,execution_price,volume,direction,markout,cum_markout,pool
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:49:26.000000,12936568,200,0x1d39b02331c52fd558af0d9d60cab6df587fe92d4e78ea96ea4bc7fd6e386247,250000000000.0,6,-9.72972944691091e19,18,1565072979444643955563549769240723,USDC,2562.6540419082226,2021-08-01T00:44:38.000000,2562.6469703752,2569.444519131747,97.2972944691091,-1,661.3831030338607,23145.634873816653,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:49:38.000000,12936569,92,0xaf0f09e2ff095553561355a6d2395afe70fd73b3a09880b90fa61467731396e1,-960161605.0,6,3.75802613397662e17,18,1565075138824720263994678268003208,USDC,2562.6469703752,2021-08-01T00:44:38.000000,2562.6469703752,2554.96255419594,0.375802613397662,1,2.8878236826012214,23148.522697499255,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:55:13.000000,12936588,14,0xcaf86492eb0c1e90d95a51b37a3886b978fd1f87f88cf8190e0f13e0a40225b5,-1200828671.0,6,4.7e17,18,1565077839467556909254379842450051,USDC,2562.6381263573016,2021-08-01T00:55:00.000000,2564.9990361847235,2554.954619148936,0.47,1,4.720876006820039,23153.243573506075,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:57:03.000000,12936599,57,0x8f1db2dc834940d90181f5d9eacb3cbf1c15ace1b26e59632d121c897ea1aef6,118744481578.0,6,-4.61899445690348e19,18,1564811655618316767399689474109903,USDC,2563.5100407448017,2021-08-01T00:55:00.000000,2564.9990361847235,2570.7864056975923,46.1899445690348,-1,267.31827699992886,23420.561850506005,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:59:48.000000,12936613,197,0xcf8ca1d358b6c2d6c2a0f00d4e51fbd26e870385cb634f1e8212baa66ab55028,7977664540.0,6,-3.10263650628552e18,18,1564793612782963726122001039781096,USDC,2563.5691581336673,2021-08-01T00:58:40.000000,2561.7023568264926,2571.253359469708,3.1026365062855197,-1,29.63328947246919,23450.195139978474,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:00:00.000000,12936614,221,0x32357a0993d51ad15eb19994068dcdef62c6b96c75c5a88d7517b900759d66c0,192928539353.0,6,-7.50110962443901e19,18,1564357398983362376576789664825556,USDC,2564.9990361847235,2021-08-01T00:58:40.000000,2561.7023568264926,2571.9999974994184,75.0110962443901,-1,772.4373156069839,24222.63245558546,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:03:40.000000,12936627,64,0xaf42ecd6fa6a4c5df7571741c3dbf828316bf2e54fd1e04b47e14b9a04c2a396,-443555958867.0,6,1.73558274077523e20,18,1565363668621112018409252063303172,USDC,2561.7023568264926,2021-08-01T01:03:22.000000,2564.835462451707,2555.6601160304094,173.55827407752298,1,1592.4572889437695,25815.08974452923,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:07:47.000000,12936650,114,0xb400bb725efbff4cfecef39f7867b0f65d8a14309b9f4a9ba96d79c704844f95,194538045061.0,6,-7.56918115015329e19,18,1564923496241998679781087737933543,USDC,2563.14364032014,2021-08-01T01:06:04.000000,2570.773878329813,2570.13329714087,75.69181150153291,-1,-48.486750604908046,25766.60299392432,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:08:22.000000,12936652,33,0x8b18c208c4379a7f35a0b78af7df54f9d2d361b95846c068c0e18ef73ef0a7e5,228284867578.0,6,-8.8767922333684e19,18,1564407282046731673012766257066934,USDC,2564.835462451707,2021-08-01T01:06:04.000000,2570.773878329813,2571.7045254237596,88.76792233368401,-1,82.61160895550194,25849.214602879823,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:09:14.000000,12936655,69,0xf93a2e5392029358037198e8a59eaaf8d96ffe9fc52bacaed20579b5a606b350,180927709421.0,6,-7.03116147205765e19,18,1563996812299258846942097948332895,USDC,2566.1819172627584,2021-08-01T01:06:04.000000,2570.773878329813,2573.226488113236,70.3116147205765,-1,172.44695415193758,26021.661557031763,30 bps
